epoch;autoencoder_output_loss;loss;val_autoencoder_output_loss;val_loss
0;0.39033833;866.5917261932004;0.32638993859291077;684.1747070840324
1;0.3210578;503.1973894492476;0.31429460644721985;321.0842720253727
2;0.3751278;143.01332671282262;0.5300034284591675;2.144648537465274
3;0.49648538;1.816391318032077;0.47210073471069336;1.6611311951152656
4;0.46576214;1.6131788869548276;0.45304954051971436;1.554158212848423
5;0.4519545;1.5326079537304798;0.4429565370082855;1.4924452323847424
6;0.44278687;1.4815571468156474;0.4346185028553009;1.4493176264973784
7;0.43553957;1.4437139035506195;0.42834997177124023;1.4176740801964738
8;0.42936373;1.4136110288247103;0.4227374792098999;1.389715654046114
9;0.42347994;1.3872975228945783;0.41625940799713135;1.3643935078404505
10;0.41743046;1.363379277040329;0.41167593002319336;1.341685413519613
11;0.4114155;1.3399949624943353;0.4052075147628784;1.319372010965539
12;0.4059905;1.318566314837739;0.39941492676734924;1.2976575282208287
13;0.4009272;1.2987283835927121;0.39470651745796204;1.27947390868786
14;0.3962061;1.2811896447918882;0.39001399278640747;1.2631006189299407
15;0.39144313;1.2637910488275825;0.3857179582118988;1.2448411079132173
16;0.38705665;1.247891456161579;0.381133109331131;1.2301574420331889
17;0.38276368;1.232858705444385;0.37695586681365967;1.2148405415723371
18;0.37816045;1.218020600071832;0.37255096435546875;1.2009211113383969
19;0.37357372;1.2030630050376192;0.36867138743400574;1.187093638405157
20;0.36974615;1.1895918483362677;0.3643204867839813;1.1737149511948437
21;0.3661437;1.177182794307212;0.3623300790786743;1.164630517316567
22;0.36273104;1.165765769252897;0.35767480731010437;1.1510440496031995
23;0.35933596;1.154397163564329;0.3547675311565399;1.1409730665555526
24;0.35623482;1.1444017972850806;0.3513420522212982;1.1304788891661974
25;0.35297775;1.134486586916269;0.34892722964286804;1.1234100468039954
26;0.34994587;1.125189714280642;0.3451351821422577;1.11147758433673
27;0.34678137;1.115467282052564;0.34233272075653076;1.1024720004609807
28;0.3440338;1.1068529095786583;0.34009984135627747;1.0942888624141285
29;0.34154338;1.098834434732514;0.3373572528362274;1.0864701981093903
30;0.33906752;1.091082417927484;0.3355102837085724;1.0822951887526089
31;0.33678743;1.0839589378783756;0.33203625679016113;1.0711957131857357
32;0.33442533;1.076479454350447;0.3310556411743164;1.0664426013270258
33;0.33223036;1.0696863072025902;0.32848188281059265;1.0598763211462243
34;0.33020702;1.0633134348729387;0.3267113268375397;1.0524762313265639
35;0.32803935;1.057043085987487;0.32378000020980835;1.0450047722228766
36;0.32557926;1.0498375605458696;0.32178470492362976;1.040459889193374
37;0.32329062;1.0433052089253871;0.3204697370529175;1.033653914869374
38;0.32104483;1.036549340805158;0.31726205348968506;1.025759219135339
39;0.31915334;1.030515495681389;0.31522494554519653;1.0208422856420647
40;0.3174382;1.0247109923017803;0.3138817250728607;1.0143663548862663
41;0.31595662;1.0194617189485495;0.31322699785232544;1.011508029641874
42;0.31482762;1.0152481036270142;0.3120756149291992;1.0070279211238122
43;0.31377515;1.0113616263844813;0.31110087037086487;1.002689900881277
44;0.31247705;1.0066777549972903;0.3109641969203949;0.9997728176776723
45;0.31164867;1.0035234353764808;0.30867040157318115;0.9945869288265399
46;0.3105723;0.9994914477477181;0.30809280276298523;0.9908051074931089
47;0.30973548;0.9962408898997782;0.3083745241165161;0.990325984342948
48;0.30915415;0.9938174591077662;0.30867800116539;0.9905372831845282
49;0.30832878;0.9907793433055706;0.306452214717865;0.9835850529419002
50;0.30754676;0.9878257340273536;0.30693319439888;0.9846256045798613
51;0.30695415;0.985603987695435;0.3056128919124603;0.9799074686579785
52;0.30631974;0.9831231270466038;0.3050832450389862;0.9779579957190231
53;0.3057538;0.9809199687171646;0.3027997314929962;0.9753042452937364
54;0.30519563;0.9788641436832898;0.30364975333213806;0.9735941699781607
55;0.3045815;0.9766062948072248;0.30341270565986633;0.9738114669713638
56;0.304116;0.9747805706664606;0.30171874165534973;0.9670304948333662
57;0.30363432;0.9730227848383763;0.301866739988327;0.9661979895434437
58;0.30299106;0.9707134075317929;0.30211135745048523;0.966188915956451
59;0.30253705;0.9690003132236747;0.3011223375797272;0.9645228623946543
60;0.30202997;0.9671344002925979;0.3004537522792816;0.963067225503144
61;0.3017006;0.9657980472580011;0.2997056543827057;0.9599006874487643
62;0.30128586;0.9643006590987873;0.29956892132759094;0.957900652320801
63;0.30075192;0.9624083535851135;0.2989705502986908;0.9570986603511452
64;0.30049646;0.9613587839869181;0.2984607219696045;0.9562859941136674
65;0.29973933;0.9587418499067232;0.29905346035957336;0.9571384160961721
66;0.29957056;0.9579989529504902;0.2972956597805023;0.950347952070177
67;0.2990838;0.9562652066434048;0.2978343069553375;0.9528429639703486
68;0.29885224;0.9553240350984186;0.2993657886981964;0.9574928561982438
69;0.29846823;0.95394066374986;0.29721230268478394;0.94905534574292
70;0.29818964;0.9527695026415102;0.2967809736728668;0.9503990732842807
71;0.2976492;0.9510115478549602;0.29578351974487305;0.9465848190721526
72;0.29764363;0.9507858208106456;0.29671812057495117;0.9476523904228692
73;0.29706687;0.9488241284478605;0.29662778973579407;0.948810163097074
74;0.29685727;0.9478920138704954;0.29738038778305054;0.947843616432504
75;0.2964561;0.9465066856147403;0.2962576746940613;0.9451335926934756
76;0.29621363;0.9455606540249974;0.29563066363334656;0.9459675158984854
77;0.29584783;0.9442131599092961;0.2967863976955414;0.9445012590335561
78;0.29566747;0.9434239385509434;0.2948925793170929;0.9384309524631148
79;0.29551154;0.9427431797721385;0.29494941234588623;0.9436915796325611
80;0.295173;0.9415614489616001;0.2942993938922882;0.9375558157577546
81;0.29467246;0.9398325619254115;0.2942051589488983;0.9407012628366385
82;0.29445395;0.9390171240479392;0.29309967160224915;0.936548113892738
83;0.29432675;0.9384244109634499;0.2929929196834564;0.9360132854743622
84;0.29417935;0.9379000938507709;0.2931536138057709;0.9344432507750258
85;0.2938835;0.9367677045976974;0.2925289571285248;0.9358754649472424
86;0.29369313;0.9359441175490562;0.29327723383903503;0.9331605331488165
87;0.29339725;0.9348701523322622;0.292864054441452;0.9335443271397363
88;0.29341587;0.9347024091047929;0.29142141342163086;0.9295609771383849
89;0.29296008;0.9333017547670716;0.29186442494392395;0.9312250695725989
90;0.29262233;0.9321029595501746;0.2920529544353485;0.9294093572205332
91;0.29280615;0.9324352671238365;0.2923887372016907;0.9355601344642505
92;0.29248366;0.9312941875716781;0.29181379079818726;0.9283910173519744
93;0.29196793;0.9295692189903559;0.29094740748405457;0.9260344685664983
94;0.29209152;0.9297602071916669;0.29061153531074524;0.9285150448456185
95;0.29177737;0.928656964150808;0.29269444942474365;0.9316716807434746
96;0.2916947;0.9283094185863172;0.2899787724018097;0.9259491836731525
97;0.2911487;0.9265068357732081;0.28958770632743835;0.9228324369367914
98;0.2911543;0.9263633450815105;0.29094645380973816;0.9233904929271035
99;0.29126507;0.9265046108494817;0.29044151306152344;0.9264666338394745
100;0.29058313;0.9243200235761362;0.2904638648033142;0.9227497250837696
101;0.29050928;0.9239228480723217;0.2899695634841919;0.924982400791418
102;0.29047507;0.9236154514420217;0.2911127209663391;0.9244046999134359
103;0.29032657;0.9230149093743242;0.29045674204826355;0.9224471858241259
104;0.29024696;0.9226953356332898;0.28899937868118286;0.9195151204526365
105;0.2897465;0.9210216404276019;0.2887958884239197;0.9200746443247797
106;0.28962493;0.9204841588619428;0.29176273941993713;0.9233526929081394
107;0.28950456;0.9199173175612199;0.2896255850791931;0.922202231073023
108;0.2895596;0.9199325993741176;0.2886200249195099;0.9243775951186877
109;0.2893885;0.919202590989558;0.29003408551216125;0.9213266720074639
110;0.28923377;0.9187072641761702;0.28825461864471436;0.9190464482287245
111;0.28896168;0.9176577511428881;0.2895914316177368;0.9181050559699283
112;0.28891045;0.9174161216280743;0.2903740704059601;0.919201119038857
113;0.28883225;0.9170391302341151;0.2887429893016815;0.9156103016621207
114;0.28864062;0.9163759084664254;0.28795483708381653;0.9169076448055594
115;0.2884852;0.9157205296973276;0.28853872418403625;0.9194266066262554
116;0.2884666;0.9155712534609551;0.2882480025291443;0.9145861407269573
117;0.28841442;0.9153756516808018;0.28827884793281555;0.9149308672317266
118;0.28783;0.9133609699176319;0.28762245178222656;0.9126107229938186
119;0.28780428;0.9131504509051055;0.28748446702957153;0.9162129240576807
120;0.28789034;0.9134568058934472;0.28830385208129883;0.9134823345094207
121;0.28772405;0.9127174044156894;0.2882157266139984;0.9120979046469367
122;0.28768024;0.9124218854318967;0.2867904007434845;0.9142340968271793
123;0.28731683;0.9113091430582502;0.2876999080181122;0.9101766042908659
124;0.287226;0.9108688795837846;0.2872222065925598;0.9129968740286972
125;0.28709245;0.9103909777329412;0.288971871137619;0.9126657493833313
126;0.28722364;0.9105519471694232;0.28822875022888184;0.9146805109445947
127;0.28693035;0.9097177495369227;0.2860347330570221;0.9072554572381777
128;0.28680897;0.9091464999073582;0.29049453139305115;0.916708800591023
129;0.28678688;0.9089166107383596;0.28676679730415344;0.9122236254902296
130;0.28685683;0.9090764785832569;0.2870643436908722;0.9110432878269525
131;0.2863833;0.9075594262700283;0.2915244400501251;0.9185062495397777
132;0.28652826;0.9079220213814583;0.28764650225639343;0.9156668275908816
133;0.28620282;0.9068305629930684;0.28769880533218384;0.9248050998249695
134;0.2861012;0.9064598578699163;0.2865612804889679;0.9107368797367194
135;0.28582785;0.9055215479237437;0.2871473431587219;0.9121996275090642
136;0.28597605;0.9057683660065422;0.28565356135368347;0.9083976655669626
137;0.28570515;0.9050159185025088;0.28561070561408997;0.9039410049931851
138;0.2855219;0.9042901207649096;0.28480973839759827;0.902070595024835
139;0.28564912;0.9046057331162964;0.28601595759391785;0.9165765664167485
140;0.28551498;0.9039899274016038;0.28537026047706604;0.9087826144898241
141;0.2852907;0.9033702952589264;0.28572723269462585;0.9026227805294675
142;0.28519323;0.9028765705088819;0.2860126495361328;0.9101621271436166
143;0.2853114;0.9033227313302735;0.2878783345222473;0.9068694964216353
144;0.28495032;0.9019722278099045;0.28562843799591064;0.9057838155035393
145;0.2852492;0.9027934761163717;0.28651121258735657;0.9061745416580068
146;0.28467813;0.9009959579698044;0.28526848554611206;0.9073640897127757
147;0.28460982;0.9007216222433319;0.28509092330932617;0.9038682282534755
148;0.28481942;0.9013540302204909;0.2843276560306549;0.9031280732812049
149;0.28447822;0.9001319654152429;0.285825252532959;0.9018107874147978
150;0.2843978;0.8997803109478808;0.29063260555267334;0.9146215184971337
151;0.2845626;0.9002930890907489;0.2860954701900482;0.901849447821789
152;0.28422502;0.8991358291551514;0.28528544306755066;0.9052695454095852
153;0.28438795;0.8995809927204368;0.28432977199554443;0.8988173021978971
154;0.28408492;0.8986125937023047;0.28870889544487;0.9079962355651766
155;0.28394437;0.8980671231517429;0.2850979268550873;0.9095563636568363
156;0.2839287;0.8978701446947063;0.2856431305408478;0.9001051062840018
157;0.2837563;0.8971891473040252;0.2843261957168579;0.900437397684517
158;0.28387037;0.8975441038520627;0.28377753496170044;0.8987019040887179
159;0.28362632;0.8967409496289547;0.28528016805648804;0.901108830874594
160;0.2835991;0.8967758533805809;0.2831324636936188;0.8945378105164261
161;0.28378898;0.8969894834445441;0.2848721742630005;0.9106601152148572
162;0.28357777;0.8963822908973434;0.2840176224708557;0.8996478474287286
163;0.28330284;0.8954274942334025;0.2842036783695221;0.911335499273121
164;0.28343835;0.8957557500550383;0.28843918442726135;0.9078862773718119
165;0.28339157;0.8955743200971694;0.2844121754169464;0.9009243140520464
166;0.2830223;0.894429690871526;0.28369438648223877;0.8954147552973558
167;0.283128;0.894651050828417;0.2845952808856964;0.9009493759232333
168;0.2831439;0.8946389628404089;0.2840324938297272;0.9081556752193899
169;0.28274038;0.8932412517822884;0.28506016731262207;0.9003202264324608
170;0.2830488;0.8941366496226207;0.284708708524704;0.8994379170240985
171;0.28297302;0.8938092787427369;0.28335362672805786;0.8939453969559319
172;0.28302643;0.893979147594247;0.2845892906188965;0.898817627110596
173;0.2825642;0.8924341350459931;0.28426745533943176;0.904769501963367
174;0.2827096;0.8929352403520666;0.28466224670410156;0.8972077045598746
175;0.28267935;0.8926436447488612;0.2835924029350281;0.908586413433354
176;0.2826763;0.8926437661407974;0.28272926807403564;0.8952229079572201
177;0.28274298;0.8929270534543999;0.28381896018981934;0.8977699374284909
178;0.28215536;0.8908657767865645;0.283467561006546;0.8983653663794271
179;0.2823319;0.8914721815674443;0.28375405073165894;0.8935453243679146
180;0.28229067;0.8913023614563409;0.28507593274116516;0.8972132331282693
181;0.282002;0.8903071077271566;0.2824547290802002;0.8941552484049452
182;0.2821307;0.89053971264155;0.28355276584625244;0.8989764109902226
183;0.28247228;0.8915779485763135;0.28526565432548523;0.9009722330990959
184;0.28216618;0.8905060780157503;0.28285548090934753;0.897594623281745
185;0.28208122;0.8903750040816084;0.28377458453178406;0.8942098117188262
186;0.28178477;0.8892447025797628;0.2832779586315155;0.8939607001330313
187;0.28167385;0.8889505801072861;0.28316250443458557;0.8941753671927641
188;0.28198692;0.889797326424643;0.284591406583786;0.8936791999867753
189;0.2820337;0.8898774295951675;0.28350111842155457;0.8920776790868548
190;0.28171957;0.8889543598808624;0.28385934233665466;0.8946471908276988
191;0.28168365;0.8886865289858523;0.28456342220306396;0.898430197026942
192;0.28156966;0.8882939024083616;0.28248029947280884;0.8979787434793659
193;0.2814781;0.8879623997809738;0.28625261783599854;0.8991137462074226
194;0.2818224;0.8888663579925075;0.28438353538513184;0.8944189003346986
195;0.28129718;0.8874069857041891;0.2821943163871765;0.8997431843841992
196;0.28145662;0.8878514065689014;0.2818998098373413;0.8919124278965517
197;0.28142244;0.8876996804659859;0.28234919905662537;0.8922711765805876
198;0.2814903;0.8877944964075083;0.28362923860549927;0.9056919786309607
199;0.28129885;0.8871305704805442;0.28501075506210327;0.8954277642137692
200;0.28106233;0.8863240203766465;0.28279897570610046;0.8901354042638177
